freq,p_adj,unit,product,geo\TIME_PERIOD	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A,RI,I15,203100,AT	100.00 	84.98 	74.79 	77.89 	83.66 	75.04 	102.73 	200.79 	: 
A,RI,I15,203100,BE	100.00 	80.39 	78.94 	81.71 	79.62 	71.57 	121.02 	200.80 	: 
A,RI,I15,203100,BG	100.00 	82.49 	78.92 	94.56 	97.15 	89.58 	123.70 	230.17 	: 
A,RI,I15,203100,CY	100.00 	104.81 	89.42 	79.95 	82.29 	82.28 	96.79 	148.65 	: 
A,RI,I15,203100,CZ	100.00 	84.01 	74.39 	73.45 	77.83 	70.47 	88.88 	150.26 	: 
A,RI,I15,203100,DE	100.00 	92.93 	89.91 	90.77 	94.79 	93.19 	99.63 	182.65 	: 
A,RI,I15,203100,DK	100.00 	88.83 	88.59 	91.13 	85.64 	78.12 	99.91 	196.71 	: 
A,RI,I15,203100,EE	100.00 	83.17 	80.13 	78.02 	78.41 	75.74 	90.17 	149.91 	: 
A,RI,I15,203100,EL	100.00 	98.24 	92.57 	90.91 	90.75 	89.13 	96.24 	144.33 	: 
A,RI,I15,203100,ES	100.00 	89.60 	84.18 	84.48 	87.76 	83.82 	111.83 	199.36 	: 
A,RI,I15,203100,EU27_2020	100.00 	88.81 	89.08 	86.90 	90.70 p	84.45 e	109.24 	202.09 	: 
A,RI,I15,203100,EU28	100.00 	87.76 	88.66 	87.60 	91.11 p	: 	: 	: 	: 
A,RI,I15,203100,FI	100.00 	82.59 	87.30 	90.36 	93.37 	81.23 	122.86 	216.65 	: 
A,RI,I15,203100,FR	100.00 	83.92 	81.46 	84.32 	87.07 	79.08 	113.82 	204.91 	: 
A,RI,I15,203100,HR	: c	: c	: c	: c	: c	: c	: c	: c	: 
A,RI,I15,203100,HU	100.00 	84.72 	77.69 	77.85 	82.04 	71.14 	116.94 	272.19 	: 
A,RI,I15,203100,IE	100.00 	82.42 	77.85 	83.42 	87.15 	76.30 	98.52 	230.15 	: 
A,RI,I15,203100,IT	100.00 	90.19 	88.75 	89.07 	91.38 	88.16 	115.33 	197.99 	: 
A,RI,I15,203100,LT	100.00 	77.93 	76.37 	74.94 	76.55 	71.87 	99.52 	198.45 	: 
A,RI,I15,203100,LU	100.00 	75.75 	75.46 	76.62 	82.00 	69.81 	113.88 	232.97 	: 
A,RI,I15,203100,LV	100.00 	93.70 	86.47 	87.48 	88.60 	86.63 	101.77 	197.09 	: 
A,RI,I15,203100,MT	100.00 	90.80 	88.86 	87.35 	85.61 	87.35 	120.42 	237.11 	: 
A,RI,I15,203100,NL	100.00 	79.21 	77.02 	80.86 	83.38 	71.15 	115.02 	216.16 	: 
A,RI,I15,203100,PL	100.00 	94.29 	91.32 	90.82 	96.33 	89.68 	108.36 p	198.69 	: 
A,RI,I15,203100,PT	100.00 	100.65 	103.88 	106.88 	107.29 	102.57 	165.92 	300.82 	: 
A,RI,I15,203100,RO	100.00 	96.64 	160.92 	92.81 	105.67 	90.44 	112.66 	174.86 	: 
A,RI,I15,203100,SE	100.00 	82.86 	84.16 	89.99 	92.96 	80.18 	122.00 	263.21 	: 
A,RI,I15,203100,SI	100.00 	83.68 	72.49 	76.87 	80.26 	73.85 	112.10 	244.72 	: 
A,RI,I15,203100,SK	100.00 	88.52 	77.44 	75.03 	80.41 	71.44 	87.87 	192.20 	: 
A,RI,I15,203100,UK	100.00 	77.59 	84.63 	94.33 	95.13 	: 	: 	: 	: 
A,RI,I15,203110,AT	100.00 	83.19 	72.66 	76.46 	83.01 	73.29 	105.60 	209.47 	: 
A,RI,I15,203110,BE	100.00 	76.55 	77.44 	81.24 	79.17 	70.37 	134.23 	231.65 	: 
A,RI,I15,203110,BG	100.00 	82.08 	79.52 	99.34 	101.25 	94.48 	133.03 	252.91 	: 
A,RI,I15,203110,CY	100.00 	103.80 	88.63 	79.20 	81.60 	81.73 	97.02 	150.18 	: 
A,RI,I15,203110,CZ	100.00 	83.61 	73.91 	72.98 	77.74 	70.20 	89.40 	152.16 	: 
A,RI,I15,203110,DE	100.00 	92.93 	89.91 	90.77 	94.79 	93.19 	99.63 	182.65 	: 
A,RI,I15,203110,DK	100.00 	87.73 	88.19 	91.17 	84.65 	76.50 	100.03 	200.13 	: 
A,RI,I15,203110,EE	100.00 	83.17 	80.13 	78.02 	78.41 	75.74 	90.17 	149.91 	: 
A,RI,I15,203110,EL	100.00 	97.95 	92.18 	90.47 	90.33 	88.55 	95.96 	145.65 	: 
A,RI,I15,203110,ES	100.00 	87.40 	81.72 	82.74 	86.42 	81.51 	113.60 	211.39 	: 
A,RI,I15,203110,EU27_2020	100.00 	88.06 	87.50 	86.53 	90.27 p	84.05 e	109.96 	206.33 	: 
A,RI,I15,203110,EU28	100.00 	86.96 	87.15 	87.22 	90.68 p	: 	: 	: 	: 
A,RI,I15,203110,FI	100.00 	82.59 	87.30 	90.36 	93.37 	81.23 	122.86 	216.65 	: 
A,RI,I15,203110,FR	100.00 	83.01 	80.94 	83.88 	86.73 	78.75 	115.29 	208.62 	: 
A,RI,I15,203110,HR	: c	: c	: c	: c	: c	: c	: c	: c	: 
A,RI,I15,203110,HU	100.00 	84.32 	77.11 	77.19 	81.31 	70.17 	118.03 	274.74 	: 
A,RI,I15,203110,IE	100.00 	81.95 	77.38 	83.19 	86.94 	: c	: c	: c	: 
A,RI,I15,203110,IT	100.00 	89.19 	88.25 	88.39 	90.60 	87.18 	116.86 	203.33 	: 
A,RI,I15,203110,LT	100.00 	76.96 	75.70 	74.45 	75.84 	71.24 	100.53 	198.25 	: 
A,RI,I15,203110,LU	100.00 	75.71 	75.44 	76.60 	81.97 	69.77 	113.87 	233.11 	: 
A,RI,I15,203110,LV	100.00 	93.70 	86.47 	87.48 	88.60 	86.63 	101.77 	197.09 	: 
A,RI,I15,203110,MT	100.00 	90.80 	88.86 	87.35 	85.61 	87.35 	120.42 	237.11 	: 
A,RI,I15,203110,NL	100.00 	77.12 	75.64 	79.79 	81.58 	68.81 	116.57 	225.28 	: 
A,RI,I15,203110,PL	100.00 	93.49 	90.77 	90.40 	96.24 	89.15 	109.86 p	206.15 	: 
A,RI,I15,203110,PT	100.00 	100.62 	104.29 	107.50 	107.67 	102.51 	168.88 	309.93 	: 
A,RI,I15,203110,RO	100.00 	96.64 	160.92 	92.81 	105.67 	90.44 	112.66 	174.86 	: 
A,RI,I15,203110,SE	100.00 	82.86 	84.16 	89.99 	92.96 	80.18 	122.00 	263.21 	: 
A,RI,I15,203110,SI	100.00 	83.53 	72.22 	76.65 	80.06 	73.57 	112.46 	246.66 	: 
A,RI,I15,203110,SK	100.00 	88.22 	76.68 	74.28 	79.94 	71.05 	88.30 	196.18 	: 
A,RI,I15,203110,UK	100.00 	76.29 	83.78 	93.86 	94.63 	: 	: 	: 	: 
A,RI,I15,203120,AT	100.00 	93.00 	79.35 	78.36 	81.42 	73.57 	86.85 	139.84 	: 
A,RI,I15,203120,BE	100.00 	77.86 	71.90 	78.34 	73.26 	60.66 	117.27 	168.65 	: 
A,RI,I15,203120,BG	100.00 	86.04 	75.21 	83.63 	93.44 	78.86 	100.27 	160.46 	: 
A,RI,I15,203120,CY	100.00 	115.72 	90.74 	79.52 	83.05 	80.63 	87.81 	127.00 	: 
A,RI,I15,203120,CZ	100.00 	99.30 	94.37 	91.53 	89.15 	86.98 	91.66 	92.81 	: 
A,RI,I15,203120,DK	100.00 	103.45 	102.32 	101.62 	103.75 	106.29 	121.70 	190.31 	: 
A,RI,I15,203120,EL	100.00 	101.25 	95.13 	92.83 	93.26 	94.72 	98.82 	128.83 	: 
A,RI,I15,203120,ES	100.00 	98.64 	93.03 	91.92 	93.32 	95.95 	107.16 	130.53 	: 
A,RI,I15,203120,EU27_2020	100.00 	94.29 	106.57 	89.76 	95.10 p	86.80 e	106.91 	162.92 	: 
A,RI,I15,203120,EU28	100.00 	93.88 	105.11 	90.43 	95.25 p	: 	: 	: 	: 
A,RI,I15,203120,FR	100.00 	90.93 	84.20 	87.64 	88.94 	78.78 	103.57 	168.99 	: 
A,RI,I15,203120,HU	100.00 	96.37 	99.38 	95.14 	98.48 	92.80 	112.32 	185.10 	: 
A,RI,I15,203120,IE	: c	: c	: c	: c	: c	: c	: c	: c	: 
A,RI,I15,203120,IT	100.00 	97.50 	91.71 	92.88 	95.74 	93.11 	103.43 	152.10 	: 
A,RI,I15,203120,LU	100.00 	97.36 	83.82 	91.72 	98.94 	89.95 	119.48 	152.75 	: 
A,RI,I15,203120,LV	100.00 	93.70 	86.47 	87.48 	88.60 	86.63 	101.77 	197.09 	: 
A,RI,I15,203120,NL	100.00 	91.40 	84.02 	87.17 	95.58 	84.61 	115.66 	160.37 	: 
A,RI,I15,203120,PL	100.00 	100.59 	95.79 	94.11 	99.00 	95.90 	101.25 p	147.65 	: 
A,RI,I15,203120,PT	100.00 	101.83 	98.04 	98.57 	101.08 	102.38 	123.64 	179.49 	: 
A,RI,I15,203120,RO	100.00 	96.64 	160.92 	92.81 	105.67 	90.44 	112.66 	174.86 	: 
A,RI,I15,203120,SI	100.00 	92.64 	88.66 	90.24 	92.79 	90.61 	89.60 	126.06 	: 
A,RI,I15,203120,SK	100.00 	88.92 	81.20 	81.51 	83.70 	71.26 	81.53 	144.86 	: 
A,RI,I15,203120,UK	100.00 	88.87 	87.26 	98.63 	97.11 	: 	: 	: 	: 
A,RI,I15,203130,AT	100.00 	91.02 	85.25 	85.57 	88.05 	85.92 	94.02 	181.55 	: 
A,RI,I15,203130,BE	100.00 	88.79 	86.20 	84.75 	84.58 	80.83 	100.25 	167.64 	: 
A,RI,I15,203130,BG	100.00 	79.04 	80.12 	55.33 	49.24 	49.12 	53.71 	93.26 	: 
A,RI,I15,203130,CY	100.00 	123.38 	120.03 	112.57 	109.44 	109.60 	107.47 	132.55 	: 
A,RI,I15,203130,CZ	100.00 	91.56 	83.80 	83.06 	80.33 	76.39 	76.98 	111.73 	: 
A,RI,I15,203130,DK	100.00 	98.54 	91.86 	90.51 	94.23 	92.30 	98.26 	165.66 	: 
A,RI,I15,203130,EL	100.00 	103.07 	100.78 	100.89 	99.78 	99.60 	101.20 	122.97 	: 
A,RI,I15,203130,ES	100.00 	98.94 	95.39 	90.95 	93.04 	91.23 	102.49 	165.66 	: 
A,RI,I15,203130,EU27_2020	100.00 	95.46 	99.58 	89.97 	93.47 p	88.34 p	98.36 	164.40 	: 
A,RI,I15,203130,EU28	100.00 	94.51 	98.92 	91.06 	94.44 p	: 	: 	: 	: 
A,RI,I15,203130,FR	100.00 	93.10 	88.01 	89.08 	91.39 	85.61 	97.75 	174.19 	: 
A,RI,I15,203130,HU	100.00 	92.68 	88.39 	90.23 	95.56 	90.15 	96.10 	227.15 	: 
A,RI,I15,203130,IE	: c	: c	: c	: c	: c	86.67 	100.43 	181.83 	: 
A,RI,I15,203130,IT	100.00 	96.40 	92.79 	93.85 	97.19 	96.12 	106.57 	169.96 	: 
A,RI,I15,203130,LT	100.00 	96.55 	89.12 	84.36 	90.15 	83.89 	80.41 	202.13 	: 
A,RI,I15,203130,LU	100.00 	100.24 	92.38 	89.63 	95.09 	95.29 	100.27 	182.08 	: 
A,RI,I15,203130,LV	100.00 	93.70 	86.47 	87.48 	88.60 	86.63 	101.77 	197.09 	: 
A,RI,I15,203130,NL	100.00 	89.20 	84.42 	85.81 	89.43 	83.58 	96.02 	175.35 	: 
A,RI,I15,203130,PL	100.00 	100.74 	95.71 	94.21 	96.36 	93.34 	94.87 p	136.05 	: 
A,RI,I15,203130,PT	100.00 	99.04 	99.02 	97.87 	104.56 	105.79 	129.28 	166.57 	: 
A,RI,I15,203130,RO	100.00 	96.64 	160.92 	92.81 	105.67 	90.44 	112.66 	174.86 	: 
A,RI,I15,203130,SK	100.00 	100.08 	99.43 	89.44 	92.64 	88.37 	87.51 	154.92 	: 
A,RI,I15,203130,UK	100.00 	88.34 	94.56 	98.12 	100.74 	: 	: 	: 	: 
A,RI,I15,203200,AT	100.00 	90.82 	79.73 	82.16 	88.05 	81.40 	90.44 	147.10 	: 
A,RI,I15,203200,BE	100.00 	88.82 	83.37 	84.39 	84.63 	75.62 	106.61 	182.92 	: 
A,RI,I15,203200,BG	100.00 	89.08 	79.62 	93.58 	91.06 	86.20 	111.89 	182.64 	: 
A,RI,I15,203200,CY	100.00 	105.56 	108.89 	93.54 	91.70 	88.18 	104.52 	145.24 	: 
A,RI,I15,203200,CZ	100.00 	88.28 	77.59 	78.50 	80.24 	66.88 	84.54 	128.39 	: 
A,RI,I15,203200,DK	100.00 	89.30 	87.75 	91.62 	91.29 	84.30 	99.70 	181.55 	: 
A,RI,I15,203200,EE	100.00 	94.23 	78.80 	74.09 	76.12 	76.34 	78.60 	89.99 	: 
A,RI,I15,203200,EL	100.00 	100.51 	98.03 	98.38 	99.21 	101.43 	106.16 	143.35 	: 
A,RI,I15,203200,ES	100.00 	94.32 	85.75 	84.28 	86.80 	81.51 	98.47 	159.07 	: 
A,RI,I15,203200,EU27_2020	100.00 	93.06 	88.49 	88.54 	90.76 p	84.95 e	100.91 	163.85 	: 
A,RI,I15,203200,EU28	100.00 	92.42 	88.50 	89.44 	91.40 p	: 	: 	: 	: 
A,RI,I15,203200,FI	100.00 	85.90 	85.94 	86.49 	87.10 	79.51 	111.78 	192.18 	: 
A,RI,I15,203200,FR	100.00 	92.78 	85.58 	87.48 	89.98 	83.62 	99.77 	156.81 	: 
A,RI,I15,203200,HR	: c	: c	: c	: c	: c	: c	: c	: c	: 
A,RI,I15,203200,HU	100.00 	91.29 	81.97 	83.62 	85.88 	78.30 	97.53 	193.41 	: 
A,RI,I15,203200,IE	100.00 	87.80 	82.13 	85.97 	89.71 	81.20 	97.63 	192.06 	: 
A,RI,I15,203200,IT	100.00 	94.59 	89.04 	89.46 	89.92 	86.99 	103.05 	156.13 	: 
A,RI,I15,203200,LT	100.00 	90.16 	83.13 	84.83 	92.69 	93.12 	88.52 	207.35 	: 
A,RI,I15,203200,LU	100.00 	88.26 	78.85 	83.84 	86.75 	80.46 	106.02 	184.86 	: 
A,RI,I15,203200,MT	100.00 	93.40 	94.38 	94.15 	96.60 	94.58 	105.73 	129.69 	: 
A,RI,I15,203200,NL	100.00 	95.99 	87.18 	85.91 	85.93 	82.46 	93.56 	144.32 	: 
A,RI,I15,203200,PL	100.00 	99.91 	96.05 	95.05 	96.69 	92.76 	96.83 p	136.41 	: 
A,RI,I15,203200,PT	100.00 	98.59 	100.90 	103.37 	109.59 	107.14 	138.21 	218.13 	: 
A,RI,I15,203200,RO	100.00 	92.14 	116.21 	100.81 	105.76 	98.06 	113.53 	159.48 	: 
A,RI,I15,203200,SE	100.00 	86.32 	85.81 	93.13 	96.04 	85.57 	119.74 	221.40 	: 
A,RI,I15,203200,SI	100.00 	93.17 	82.02 	84.36 	87.79 	81.57 	106.55 	183.29 	: 
A,RI,I15,203200,SK	100.00 	94.62 	86.13 	84.07 	87.28 	78.93 	87.02 	162.99 	: 
A,RI,I15,203200,UK	100.00 	87.50 	88.65 	96.30 	96.28 	: 	: 	: 	: 
A,RI,I15,203210,AT	100.00 	84.38 	73.44 	77.41 	82.16 	67.67 	91.96 	161.39 	: 
A,RI,I15,203210,BE	100.00 	86.46 	81.69 	82.38 	81.92 	66.59 	112.91 	196.37 	: 
A,RI,I15,203210,BG	100.00 	89.08 	79.62 	93.58 	91.06 	86.20 	111.89 	182.64 	: 
A,RI,I15,203210,CY	100.00 	116.20 	121.06 	94.54 	92.28 	85.93 	107.78 	150.45 	: 
A,RI,I15,203210,CZ	100.00 	88.18 	77.30 	78.40 	80.24 	66.61 	84.62 	128.39 	: 
A,RI,I15,203210,DK	100.00 	83.20 	80.00 	80.79 	83.24 	80.41 	96.71 	157.99 	: 
A,RI,I15,203210,EL	100.00 	100.72 	98.71 	98.73 	100.99 	101.25 	106.42 	146.68 	: 
A,RI,I15,203210,ES	100.00 	92.72 	84.77 	82.45 	84.50 	75.55 	96.60 	151.28 	: 
A,RI,I15,203210,EU27_2020	100.00 	91.36 	83.90 	85.75 	87.38 p	79.52 p	101.37 	164.11 	: 
A,RI,I15,203210,EU28	100.00 	90.54 	84.18 	87.06 	87.67 p	: 	: 	: 	: 
A,RI,I15,203210,FR	100.00 	89.83 	80.70 	84.49 	85.54 	76.27 	102.49 	161.88 	: 
A,RI,I15,203210,HU	100.00 	85.91 	77.99 	81.92 	82.22 	69.55 	99.21 	198.88 	: 
A,RI,I15,203210,IT	100.00 	89.39 	83.71 	85.46 	85.08 	79.90 	100.10 	161.12 	: 
A,RI,I15,203210,LT	100.00 	93.14 	89.80 	87.58 	102.08 	104.59 	86.67 	252.41 	: 
A,RI,I15,203210,LU	100.00 	79.50 	75.29 	80.42 	80.86 	70.79 	104.63 	173.26 	: 
A,RI,I15,203210,NL	100.00 	91.90 	77.02 	79.98 	79.69 	74.33 	109.75 	200.77 	: 
A,RI,I15,203210,PL	100.00 	98.80 	89.40 	89.06 	94.18 	84.67 	99.41 p	150.73 	: 
A,RI,I15,203210,PT	100.00 	101.47 	107.43 	108.60 	111.49 	101.68 	153.36 	245.79 	: 
A,RI,I15,203210,RO	100.00 	96.22 	86.26 	104.18 	111.23 	97.81 	121.67 	189.19 	: 
A,RI,I15,203210,SE	100.00 	89.68 	77.27 	86.95 	91.09 	78.42 	118.20 	208.23 	: 
A,RI,I15,203210,UK	100.00 	85.39 	85.92 	95.29 	89.46 	: 	: 	: 	: 
A,RI,I15,203220,AT	100.00 	90.82 	83.12 	84.81 	90.39 	82.79 	84.69 	133.06 	: 
A,RI,I15,203220,BE	100.00 	91.36 	92.33 	93.12 	93.61 	89.56 	113.86 	183.25 	: 
A,RI,I15,203220,DK	100.00 	101.02 	96.90 	97.30 	102.09 	94.75 	116.94 	196.20 	: 
A,RI,I15,203220,EU27_2020	100.00 	95.09 	92.80 	92.01 	95.08 p	89.48 p	103.82 	166.11 	: 
A,RI,I15,203220,EU28	100.00 	91.63 	91.63 	94.51 	96.84 p	: 	: 	: 	: 
A,RI,I15,203220,FR	100.00 	95.29 	88.30 	89.88 	92.49 	86.65 	101.42 	165.23 	: 
A,RI,I15,203220,HU	100.00 	96.67 	92.86 	92.69 	93.46 	90.15 	99.29 	160.84 	: 
A,RI,I15,203220,IE	100.00 	94.86 	87.64 	87.88 	92.19 	89.01 	100.50 	190.15 	: 
A,RI,I15,203220,LT	100.00 	69.44 	70.02 	71.26 	69.70 	68.97 	65.92 	198.04 	: 
A,RI,I15,203220,LU	100.00 	99.24 	86.76 	93.65 	97.67 	92.76 	114.23 	201.85 	: 
A,RI,I15,203220,NL	100.00 	90.40 	84.22 	86.59 	92.74 	84.14 	106.47 	167.37 	: 
A,RI,I15,203220,PL	100.00 	99.15 	95.14 	94.44 	98.47 	95.18 	96.62 p	141.06 	: 
A,RI,I15,203220,PT	100.00 	99.36 	99.10 	99.97 	105.79 	103.87 	121.67 	149.89 	: 
A,RI,I15,203220,RO	100.00 	92.17 	116.00 	100.81 	105.76 	98.06 	113.53 	169.74 	: 
A,RI,I15,203220,SE	100.00 	97.49 	94.16 	97.51 	104.74 	103.69 	139.29 	221.07 	: 
A,RI,I15,203220,SI	100.00 	95.73 	83.44 	87.68 	91.48 	87.57 	101.66 	171.38 	: 
A,RI,I15,203220,UK	100.00 	88.18 	90.47 	97.01 	98.60 	: 	: 	: 	: 
A,RI,I15,203230,AT	100.00 	91.41 	80.12 	82.35 	88.43 	82.51 	90.62 	146.69 	: 
A,RI,I15,203230,BE	100.00 	88.53 	81.86 	82.94 	83.20 	73.79 	104.74 	181.75 	: 
A,RI,I15,203230,CY	100.00 	89.57 	90.62 	92.05 	90.84 	91.55 	99.64 	137.41 	: 
A,RI,I15,203230,CZ	100.00 	92.85 	85.65 	80.40 	82.84 	75.13 	82.02 	129.30 	: 
A,RI,I15,203230,DK	100.00 	89.51 	88.31 	92.74 	91.80 	84.29 	99.25 	183.87 	: 
A,RI,I15,203230,EE	100.00 	94.23 	78.80 	74.09 	76.12 	76.34 	78.60 	89.99 	: 
A,RI,I15,203230,EL	100.00 	100.38 	97.65 	98.19 	98.19 	101.54 	106.01 	141.47 	: 
A,RI,I15,203230,ES	100.00 	95.02 	86.05 	84.96 	87.76 	83.82 	99.22 	162.07 	: 
A,RI,I15,203230,EU27_2020	100.00 	93.24 	89.02 	88.78 	91.05 p	85.69 e	100.62 	163.85 	: 
A,RI,I15,203230,EU28	100.00 	93.05 	88.92 	88.99 	91.23 p	: 	: 	: 	: 
A,RI,I15,203230,FI	100.00 	85.90 	85.94 	86.49 	87.10 	79.51 	111.78 	192.18 	: 
A,RI,I15,203230,FR	100.00 	92.91 	86.32 	87.66 	90.64 	85.13 	98.22 	152.00 	: 
A,RI,I15,203230,HR	: c	: c	: c	: c	: c	: c	: c	: c	: 
A,RI,I15,203230,HU	100.00 	92.48 	82.75 	83.81 	86.61 	80.16 	97.11 	192.90 	: 
A,RI,I15,203230,IE	100.00 	87.62 	81.99 	85.92 	89.66 	81.01 	97.56 	192.12 	: 
A,RI,I15,203230,IT	100.00 	98.20 	92.69 	92.29 	93.22 	91.84 	105.05 	152.71 	: 
A,RI,I15,203230,LT	100.00 	86.82 	74.43 	81.55 	80.62 	78.25 	91.86 	145.87 	: 
A,RI,I15,203230,LU	100.00 	90.79 	76.13 	78.82 	84.58 	83.02 	99.43 	185.50 	: 
A,RI,I15,203230,MT	100.00 	93.40 	94.38 	94.15 	96.60 	94.58 	105.73 	129.69 	: 
A,RI,I15,203230,NL	100.00 	96.19 	87.67 	86.10 	86.12 	82.83 	92.74 	141.64 	: 
A,RI,I15,203230,PL	100.00 	99.95 	96.10 	95.09 	96.58 	92.62 	96.85 p	136.12 	: 
A,RI,I15,203230,PT	100.00 	97.77 	99.19 	102.08 	109.23 	108.78 	134.75 	213.37 	: 
A,RI,I15,203230,RO	100.00 	91.30 	122.40 	100.12 	104.64 	98.10 	111.87 	150.03 	: 
A,RI,I15,203230,SE	100.00 	85.72 	85.71 	93.13 	95.76 	85.01 	118.83 	221.84 	: 
A,RI,I15,203230,SI	100.00 	93.07 	81.97 	84.22 	87.65 	81.32 	106.75 	183.78 	: 
A,RI,I15,203230,SK	100.00 	94.62 	86.13 	84.07 	87.28 	78.93 	87.02 	162.99 	: 
A,RI,I15,203230,UK	100.00 	87.68 	86.03 	95.21 	96.47 	: 	: 	: 	: 
A,RI,I15,203900,AT	100.00 	98.74 	98.62 	97.33 	94.78 	96.80 	98.78 	101.02 	: 
A,RI,I15,203900,BE	100.00 	98.26 	96.13 	95.23 	94.48 	94.08 	96.84 	99.57 	: 
A,RI,I15,203900,CY	100.00 	103.87 	108.01 	108.12 	107.53 	91.14 	86.53 	115.22 	: 
A,RI,I15,203900,CZ	100.00 	91.66 	89.23 	86.77 	78.01 	80.88 	77.50 	75.40 	: 
A,RI,I15,203900,DK	100.00 	97.44 	96.69 	100.03 	103.35 	105.40 	105.51 	105.07 	: 
A,RI,I15,203900,EE	100.00 	100.63 	99.73 	90.42 	90.11 	100.54 	104.40 	92.74 	: 
A,RI,I15,203900,ES	100.00 	96.83 	97.75 	119.85 	143.10 	130.11 	130.42 	102.99 	: 
A,RI,I15,203900,EU27_2020	100.00 	98.52 	96.70 	99.45 	101.96 p	100.45 p	102.93 	113.27 	: 
A,RI,I15,203900,EU28	100.00 	98.62 	96.82 	99.37 	102.40 p	: 	: 	: 	: 
A,RI,I15,203900,FI	100.00 	95.62 	94.86 	93.76 	92.78 	99.12 	98.55 	94.87 	: 
A,RI,I15,203900,FR	100.00 	99.69 	98.29 	98.37 	99.15 	99.09 	99.10 	108.86 	: 
A,RI,I15,203900,IE	100.00 	100.20 	102.52 	102.04 	103.48 	104.46 	104.80 	112.46 	: 
A,RI,I15,203900,IT	100.00 	97.90 	94.37 	94.54 	93.12 	93.50 	100.10 	124.43 	: 
A,RI,I15,203900,LU	100.00 	100.09 	101.70 	105.09 	91.23 	92.67 	90.26 	98.65 	: 
A,RI,I15,203900,LV	100.00 	93.70 	86.47 	87.48 	88.60 	86.63 	101.77 	197.09 	: 
A,RI,I15,203900,NL	100.00 	95.79 	94.08 	95.61 	94.35 	92.84 	89.02 	98.22 	: 
A,RI,I15,203900,PL	100.00 	100.80 	99.84 	99.32 	98.66 	97.43 	97.20 p	101.16 	: 
A,RI,I15,203900,SK	100.00 	100.22 	103.03 	99.83 	97.24 	92.86 	95.70 	106.44 	: 
A,RI,I15,203900,UK	100.00 	100.23 	98.84 	98.17 	109.66 	: 	: 	: 	: 
A,RI,I15,204000,AT	100.00 	95.67 	90.10 	88.42 	87.59 	84.36 	81.11 	77.64 	: 
A,RI,I15,204000,BE	100.00 	100.22 	98.04 	97.63 	97.43 	95.91 	92.90 	86.82 	: 
A,RI,I15,204000,BG	100.00 	101.74 	104.36 	96.60 	92.20 	89.96 	88.11 	102.66 	: 
A,RI,I15,204000,CY	100.00 	118.83 	117.85 	115.98 	114.77 	115.84 	114.68 	110.37 	: 
A,RI,I15,204000,CZ	100.00 	102.18 	100.97 	99.05 	99.07 	97.13 	93.83 	85.47 	: 
A,RI,I15,204000,DE	100.00 	100.30 	100.78 	98.75 	97.35 	97.92 	98.26 	103.20 	: 
A,RI,I15,204000,DK	100.00 	99.05 	99.34 	97.78 	94.42 	91.03 	89.05 	84.09 	: 
A,RI,I15,204000,EE	100.00 	99.57 	97.15 	96.22 	94.68 	96.65 	92.28 	80.38 	: 
A,RI,I15,204000,EL	100.00 	100.45 	99.66 	99.11 	98.55 	99.67 	100.47 	100.67 	: 
A,RI,I15,204000,ES	100.00 	100.64 	99.22 	98.78 	97.93 	98.74 	100.06 	110.52 	: 
A,RI,I15,204000,EU27_2020	100.00 	100.95 	100.03 	98.89 	96.76 p	95.43 p	95.05 	95.92 	: 
A,RI,I15,204000,EU28	100.00 	100.76 	100.01 	98.93 	97.94 p	: 	: 	: 	: 
A,RI,I15,204000,FI	100.00 	98.92 	98.60 	95.27 	92.72 	93.05 	92.46 	94.49 	: 
A,RI,I15,204000,FR	100.00 	99.07 	97.18 	95.61 	91.01 	88.14 	85.65 	84.16 	: 
A,RI,I15,204000,HR	100.00 	100.18 	99.18 	99.46 	98.85 	102.78 	107.79 	100.95 	: 
A,RI,I15,204000,HU	100.00 	100.75 	99.28 	97.69 	97.20 	95.01 	96.69 	102.32 	: 
A,RI,I15,204000,IE	100.00 	102.48 	102.99 	103.11 	102.09 	102.84 	101.29 	112.53 	: 
A,RI,I15,204000,IT	100.00 	102.50 	102.67 	104.20 	106.20 	106.50 	106.10 	109.37 	: 
A,RI,I15,204000,LT	100.00 	105.36 	108.00 	100.06 	94.42 	86.27 	88.81 	90.46 	: 
A,RI,I15,204000,LU	100.00 	96.79 	93.39 	89.93 	87.74 	86.88 	82.94 	78.75 	: 
A,RI,I15,204000,LV	100.00 	103.55 	101.15 	111.92 	107.44 	114.90 	92.84 	118.90 	: 
A,RI,I15,204000,MT	100.00 	109.22 	111.52 	112.31 	111.00 	111.80 	114.85 	124.00 	: 
A,RI,I15,204000,NL	100.00 	102.19 	100.00 	96.68 	99.64 	94.05 	92.38 	85.68 	: 
A,RI,I15,204000,PL	100.00 	101.42 	101.72 	101.92 	101.70 	100.12 	97.75 p	95.15 	: 
A,RI,I15,204000,PT	100.00 	100.09 	102.70 	104.83 	108.41 	108.60 	112.42 	138.22 	: 
A,RI,I15,204000,RO	100.00 	124.59 	117.34 	121.10 	106.00 	113.73 	124.97 	123.37 	: 
A,RI,I15,204000,SE	100.00 	100.06 	101.82 	100.08 	101.94 	99.32 	96.57 	132.84 	: 
A,RI,I15,204000,SI	100.00 	101.27 	98.36 	97.76 	101.47 	105.92 	105.43 	105.54 	: 
